Rndrng_NPI,Total_Payments,Avg_Payment,Num_Tests,Outlier_Flag
1508228768,251.7243075903,27.969367510033333,9,0
1508240342,69.297894737,69.297894737,1,0
1508243080,450.3919536651,30.02613024434,15,0
1508243379,144.34672413799998,48.115574712666664,3,0
1508244070,422.0275255695,38.36613868813637,11,0
1508244286,122.99249284300001,20.498748807166667,6,0
1508248949,336.4589360523,28.038244671024998,12,0
1508249392,253.2635077044,28.140389744933334,9,0
1508250564,574.5639878844,33.79788164025882,17,1
1508251547,432.9495888767,27.05934930479375,16,0
1508251729,291.416245426,48.569374237666665,6,0
1508254921,479.339964952,53.25999610577778,9,0
1508277799,370.9867430246,30.915561918716666,12,0
1508278532,390.2361096321,30.018162279392307,13,0
1508283821,389.92442163100003,64.98740360516668,6,1
1508284787,556.2101445439,32.7182437967,17,0
1508285164,307.736988338,43.96242690542857,7,0
1508291402,42.32,42.32,1,0
1508295874,92.581957672,30.860652557333335,3,0
1508312133,550.2932490707,32.37019112180588,17,0
1508312729,274.910505861,34.363813232625,8,0
1508312885,330.998075093,33.0998075093,10,0
1508346370,413.147611436,59.021087347999995,7,0
1508354127,307.181128561,51.196854760166666,6,1
1508356635,572.1091079818,38.14060719878667,15,1
1508392754,350.255185981,29.187932165083335,12,0
1508393182,387.18741197,55.31248742428572,7,1
1508393257,564.7181698897,35.29488561810625,16,0
1508394289,179.0370278106,22.379628476325,8,0
1508807652,764.5031215135,63.708593459458335,12,1
1508814336,350.7087579076,26.977596762123078,13,1
1508815234,345.8386754853,28.819889623774998,12,1
1508822891,135.2256038548,27.04512077096,5,0
1508824053,501.4978818064,13.19731267911579,38,0
1508824228,474.2458046104,43.11325496458182,11,1
1508826215,57.7916451954,19.2638817318,3,0
1508826348,560.7820675915,43.137082122423074,13,1
1508829961,68.0915664654,17.02289161635,4,0
1508830167,548.4008326374,34.2750520398375,16,1
1508831058,540.5142041984,31.794953188141175,17,0
1508836412,504.9943370781,28.055240948783332,18,0
1508837253,745.163819875,93.145477484375,8,1
1508838483,314.5093723669,52.41822872781666,6,0
1508842956,220.006794834,44.0013589668,5,1
1508844499,266.9727470423,29.663638560255556,9,0
1508845355,381.3719437182,25.42479624788,15,0
1508845603,339.8791180467,26.144547542053846,13,0
1508846908,29.136310160500003,29.136310160500003,1,0
1508849506,275.725802058,55.1451604116,5,0
1508850421,828.3858454962999,39.446945023633326,21,1
1508850538,438.04989115859996,36.504157596549994,12,0
1508851064,79.41678403200001,19.854196008000002,4,0
1508854902,461.79059471799997,115.44764867949999,4,1
1508856733,179.39500233,35.879000466,5,0
1508857442,764.7093403646,34.759515471118185,22,0
1508857913,311.10642315999996,38.888302894999995,8,0
1508860347,658.3461130118,32.917305650589995,20,0
1508861527,276.4943803587,34.5617975448375,8,0
1508863838,296.3481678943,24.695680657858333,12,0
1508865551,646.5519548785,32.327597743925004,20,0
1508870544,380.4588262746,34.587166024963636,11,0
1508872714,162.813580508,32.5627161016,5,0
1508876871,521.5608027491,30.680047220535297,17,0
1508884115,120.865921986,40.288640662,3,0
1508894593,444.2668933583,40.38789939620909,11,0
1508904996,277.8115542884,25.2555958444,11,0
1508910738,686.017702443,36.10619486542105,19,0
1508912106,493.7903403466,30.8618962716625,16,0
1508928672,398.9584937971,36.268953981554546,11,0
1508931635,287.9221078341,28.792210783410003,10,0
1508939141,557.5619869989,46.463498916575,12,1
1508940412,390.896773093,35.536070281181814,11,0
1508949728,175.006870098,35.0013740196,5,0
1508952516,19.335294118,19.335294118,1,0
1508954447,310.6113125243,31.06113125243,10,0
1508956095,103.75999999999999,51.879999999999995,2,0
1508972860,149.961483349,49.98716111633333,3,0
1508973470,490.208136641,35.014866902928574,14,0
1508979295,640.3550174304,33.70289565423158,19,0
1518001932,762.193774892,63.516147907666664,12,1
1518007459,57.8336604168,14.4584151042,4,0
1518007822,732.4539572456,34.878759868838095,21,0
1518007871,31.957931034,31.957931034,1,0
1518014497,649.5764433702,32.47882216851,20,0
1518017086,29.205757576,29.205757576,1,0
1518022698,1390.6820928784,63.212822403563635,22,1
1518023035,461.98106717860003,24.314793009400002,19,1
1518028075,367.54699549500003,40.838555055,9,0
1518028307,691.7258364989,36.40662297362631,19,0
1518030022,576.0733479327,57.60733479327,10,1
1518032820,1206.483025998,44.68455651844444,27,1
1518038363,354.4799557584,27.26768890449231,13,1
1518038496,196.74918040120002,24.593647550150003,8,0
1518038843,330.247316742,33.0247316742,10,0
1518047018,301.786538216,43.112362602285714,7,0
1518049170,957.7875367954,56.340443340905885,17,1
1518051937,568.80246319055,56.880246319055004,10,1
1518073451,247.96325378935,30.99540672366875,8,1
1518087162,626.4896527238,39.1556032952375,16,1
1518088954,493.1435633179,37.93412025522308,13,0
1518101112,57.014266396000004,14.253566599000001,4,0
1518107838,261.1278338807,37.30397626867143,7,0
1518113851,252.376135866,42.062689311,6,0
1518115476,28.998333332999998,14.499166666499999,2,0
1518118157,5318.583871018,166.2057459693125,32,1
1518120567,415.61579636790003,34.634649697325,12,0
1518121888,276.60373610199997,69.15093402549999,4,1
1518128511,71.673918919,35.8369594595,2,0
1518134915,351.93768378059997,35.19376837806,10,0
1518151752,26.514,26.514,1,0
1518152370,178.7736397986,25.539091399799997,7,0
1518167410,745.6981124751001,32.421657064134784,23,0
1518173194,472.871722557,31.5247815038,15,0
1518175728,425.1595549859,32.70458115276154,13,0
1518179613,313.01952890070004,44.717075557242865,7,1
1518182674,27.96075,27.96075,1,0
1518192715,323.4954049907,35.94393388785556,9,0
1518194802,689.1351828690999,38.28528793717222,18,0
1518197490,324.0912523562,46.2987503366,7,1
1518200682,177.4231632655,59.14105442183333,3,0
1518213693,699.1720644986,38.84289247214444,18,1
1518222199,243.2452780137,24.32452780137,10,1
1518226729,405.7136432708,28.979545947914286,14,0
1518227164,418.8013982123,27.920093214153333,15,0
1518232958,341.509805823,34.1509805823,10,0
1518239441,246.6124444453,22.41931313139091,11,0
1518251982,853.8674431424499,44.94039174433947,19,1
1518254150,275.739741307,55.147948261399996,5,1
1518254309,123.00072807000001,17.571532581428574,7,1
1518257278,694.819491918,34.7409745959,20,0
1518257567,54.10421545,27.052107725,2,0
1518267731,384.4025318007,34.94568470915454,11,0
1518289800,227.5971483839,25.288572042655556,9,1
1518298413,148.9441747688,24.824029128133333,6,0
1518301613,317.4326653113,39.6790831639125,8,1
1518301647,333.3230953565,41.6653869195625,8,0
1518301720,697.4004486382,33.20954517324762,21,1
1518303619,396.682776526,49.58534706575,8,0
1518308394,525.1449615587001,30.89088009168824,17,0
1518311778,649.6041493557,46.400296382549996,14,1
1518321447,644.9862470957,33.94664458398421,19,0
1518340876,750.842502649,41.71347236938889,18,0
1518342120,292.4205691849,32.491174353877774,9,0
1518346857,567.7865273868999,43.67588672206922,13,0
1518347582,374.2458511548,26.731846511057142,14,0
1518348762,37.508684211,37.508684211,1,0
1518349679,345.3654812172,21.585342576075,16,0
1518352624,141.192443329,35.29811083225,4,0
1518352640,190.74661171600002,23.843326464500002,8,0
1518354935,468.4209854548,36.03238349652308,13,0
1518370923,32.143445378,32.143445378,1,0
1518385707,414.7823605732,41.47823605732,10,0
1518387539,405.203455086,45.022606120666666,9,0
1518408731,530.3812936633,40.79856105102307,13,0
1518427103,242.376205188,26.930689465333334,9,0
1518462761,39.990063291,39.990063291,1,0
1518488196,75.388422161,25.129474053666666,3,0
1518489673,326.6457718823,36.29397465358889,9,0
1518494517,637.2678482378,28.966720374445455,22,1
1518526284,46.119,46.119,1,0
1518529759,361.7425367729,30.145211397741665,12,0
1518900315,579.2759951851,34.0750585403,17,0
1518904200,413.4050553755,34.45042128129167,12,0
1518909621,428.0126993284,28.534179955226666,15,0
1518915024,135.88619249340002,27.177238498680005,5,1
1518915552,105.060300674,21.012060134800002,5,0
1518915768,420.4694855402,38.22449868547273,11,1
1518917178,118.411792972,23.6823585944,5,0
1518917947,959.69714514825,43.622597506738636,22,1
1518920933,241.615107395,40.269184565833335,6,0
1518920966,485.4513032696,28.55595901585882,17,0
1518921451,131.1174549187,21.852909153116666,6,0
1518922897,519.121947668,32.44512172925,16,0
1518924612,373.169868251,41.46331869455556,9,1
1518926260,33.253846154,33.253846154,1,0
1518927698,341.3171130705,28.443092755875,12,0
1518928738,225.120225633,37.5200376055,6,0
1518934777,607.89734214285,35.75866718487353,17,1
1518935485,353.37943334700003,70.6758866694,5,1
1518936061,556.4282577282,39.744875552014285,14,0
1518936228,246.08036226489997,49.216072452979994,5,1
1518943323,185.7979935356,23.22474919195,8,0
1518954874,216.925118784,36.154186464,6,0
1518958644,240.82316712,40.13719452,6,0
1518959469,135.84417926100002,67.92208963050001,2,1
1518960251,718.0039168073,35.900195840365,20,1
1518963727,509.7131292477,33.98087528318,15,0
1518967421,593.9408414615,59.39408414615,10,1
1518968023,352.9626482754,32.087513479581816,11,0
1518973262,331.9551893,66.39103786,5,1
1518975192,326.3252996739,32.63252996739,10,0
1518981695,633.4530198634,35.19183443685555,18,1
1518985035,694.3194202822,33.062829537247616,21,1
1518987965,399.4967193667,49.9370899208375,8,0
1518990092,355.486346859,35.5486346859,10,0
1518996743,38.15,38.15,1,0
1528002136,163.87250366240002,27.312083943733338,6,0
1528002425,313.1844870167,28.471317001518184,11,0
1528011319,131.34950635799999,32.837376589499996,4,0
1528019189,630.7355552518,35.040864180655554,18,0
1528024510,514.6753890963,34.31169260642,15,0
1528025301,323.759232157,46.25131887957143,7,0
1528026077,413.9216224207,31.840124801592307,13,0
1528029477,26.461818182,26.461818182,1,0
1528033065,350.5511262747,29.212593856225,12,0
1528033198,23.489354839,23.489354839,1,0
1528036043,282.6458522273,21.74198863286923,13,0
1528036902,317.773286241,28.888480567363636,11,0
1528037983,146.0876701913,29.21753403826,5,0
1528043585,601.6564171958,27.348018963445455,22,0
1528046562,367.16881621010003,40.79653513445556,9,1
1528046976,90.43336605900001,45.216683029500004,2,0
1528051265,521.17827568,47.37984324363636,11,1
1528056322,27.296914888,13.648457444,2,0
1528057155,38.038392857,38.038392857,1,0
1528060043,327.56383481989997,36.39598164665555,9,0
1528060522,329.6215475798,32.96215475798,10,0
1528060951,174.8343626493,24.97633752132857,7,0
1528073954,146.3131679829,24.385527997150003,6,0
1528083920,377.9948378161,41.99942642401111,9,0
1528088879,619.6563482215,32.6134920116579,19,0
1528093887,447.0146096717,37.25121747264166,12,0
1528099256,791.3757965792,32.97399152413333,24,0
1528099272,251.4820417341,31.4352552167625,8,0
1528099538,501.1360306352,31.3210019147,16,0
1528104924,180.630598744,25.804371249142857,7,0
1528111598,28.453333333,28.453333333,1,0
1528120896,336.668830599,48.09554722842857,7,1
1528130119,486.8855137826,32.45903425217333,15,0
1528130861,28.027948718,28.027948718,1,0
1528131596,319.0324342406,35.44804824895556,9,1
1528152204,184.7417906749,23.0927238343625,8,0
1528158011,160.2176344672,32.04352689344,5,0
1528169281,120.301613528,20.050268921333334,6,0
1528169414,528.4798665585,31.087050974029413,17,0
1528171964,342.1358437327,24.438274552335713,14,1
1528175577,707.0279220886999,39.279329004927774,18,1
1528176682,17.827804878,17.827804878,1,1
1528186343,36.381617647,36.381617647,1,0
1528190758,641.15861831,42.74390788733333,15,0
1528200946,289.61864903,26.328968093636362,11,1
1528205515,501.34703148,27.85261286,18,0
1528209046,536.5484640448,33.5342790028,16,0
1528209210,239.17443779799999,34.16777682828571,7,0
1528210820,265.6142243049,22.134518692075,12,0
1528214012,452.5902066588,37.7158505549,12,0
1528218435,524.7941592113,34.986277280753335,15,0
1528220597,556.866588881,30.93703271561111,18,0
1528222866,130.871443134,43.623814378,3,1
1528222965,360.8173067894,27.75517744533846,13,0
1528224151,135.089508591,27.0179017182,5,0
1528243656,265.205657624,37.88652251771429,7,1
1528246428,457.812183757,30.52081225046667,15,0
1528249075,410.9870175407,51.3733771925875,8,0
1528258258,449.64633694625,29.976422463083335,15,0
1528260650,450.2787911149,34.63683008576154,13,0
1528262524,217.821859302,31.11740847171429,7,0
1528263258,407.9040901169,31.3772377013,13,0
1528271236,302.184749325,27.471340847727273,11,0
1528273844,211.696637374,35.28277289566667,6,0
1528276649,34.39,34.39,1,0
1528279775,259.1217836054,28.791309289488893,9,0
1528281441,272.7487788751,27.27487788751,10,0
1528285467,257.9517799804,32.24397249755,8,0
1528295003,552.280828563,36.8187219042,15,0
1528295946,367.46464852500003,40.82940539166667,9,0
1528296043,55.67245283,55.67245283,1,1
1528296837,686.8465516222,42.9279094763875,16,0
1528300803,234.0021254227,33.428875060385714,7,0
1528301728,594.333282737,66.03703141522222,9,1
1528324480,654.9831389589999,32.74915694795,20,0
1528324753,633.2981864717,37.25283449833529,17,1
1528345527,383.7413984467,34.88558167697273,11,0
1528349669,249.2689222125,24.92689222125,10,0
1528350915,474.7207898885,36.51698383757692,13,0
1528350923,219.628451799,27.453556474875,8,0
1528353547,375.3333241323,37.53333241323,10,0
1528353786,519.645063723,37.11750455164286,14,1
1528354842,876.28633989215,46.12033367853421,19,1
1528354883,325.346520254,65.0693040508,5,1
1528355476,36.65,36.65,1,0
1528384799,637.0673130394,37.47454782584706,17,1
1528387206,232.984561874,58.2461404685,4,0
1528391471,28.17152381,28.17152381,1,0
1528402427,649.9904994426,38.23473526132941,17,1
1528403722,137.2465668542,22.874427809033335,6,0
1528403961,438.614632276,33.73958709815385,13,0
1528404696,594.8396592725001,39.655977284833334,15,0
1528412954,690.1984698143,38.344359434127774,18,0
1528416534,112.242296703,56.1211483515,2,0
1528422029,575.465231832,44.26655629476923,13,0
1528447125,630.0777839155,70.00864265727779,9,1
1528447596,300.621002561,23.12469250469231,13,0
1528448263,570.2948625097,43.86883557766923,13,0
1528454360,384.7490259228,34.9771841748,11,0
1528454907,668.9072361240001,47.77908829457143,14,1
1528455904,479.886794007,31.9924529338,15,1
1528472180,589.1389378319,32.729940990661106,18,1
1528478047,712.47428061145,39.58190447841389,18,1
1528479144,133.796279114,19.113754159142854,7,0
1528493574,722.0547421747,31.39368444237826,23,0
1528494424,646.064574089,43.07097160593333,15,0
1528497070,41.86,41.86,1,0
1528550357,464.203991082,77.367331847,6,1
1528553567,423.956833357,60.56526190814286,7,0
1528563541,27.9675,27.9675,1,0
1528590890,230.4984653581,25.610940595344445,9,0
1528591278,443.67288062849997,34.12868312526923,13,0
1528592789,146.2115861669,29.24231723338,5,0
1528592912,153.250525349,38.31263133725,4,0
1528594249,249.084122503,27.676013611444446,9,0
1538103429,613.2194659536,34.06774810853333,18,1
1538108865,37.176774194,37.176774194,1,0
1538113089,286.1682608381,35.7710326047625,8,0
1538114731,127.5868001639,25.517360032779997,5,0
1538115043,28.912580645,28.912580645,1,0
1538115852,241.2654146793,26.8072682977,9,0
1538117007,26.205,26.205,1,1
1538119292,712.361376904,50.88295549314286,14,1
1538120316,529.4415339239,35.29610226159333,15,1
1538121371,253.54516564250002,25.35451656425,10,0
1538124235,323.3051176945,35.922790854944445,9,0
1538129374,218.07972527500002,27.259965659375002,8,0
1538131206,466.82557304355004,35.90965946488846,13,1
1538131586,629.5295567884,37.031150399317646,17,1
1538132592,504.5257800539,29.677987061994116,17,0
1538136130,789.0870094854,39.45435047427,20,1
1538136924,208.93670925610002,26.117088657012502,8,0
1538140439,273.6353152148,24.875937746800002,11,0
1538141403,152.8692760991,30.57385521982,5,0
1538141882,349.858862751,34.9858862751,10,0
1538143060,691.9106914354,31.450485974336367,22,1
1538148382,222.48544493780003,27.810680617225003,8,0
1538149067,877.5991473649,35.103965894596,25,0
1538149406,266.5164725536,24.228770232145454,11,0
1538151196,381.7836510408,27.270260788628573,14,0
1538152434,654.7663459396,29.76210663361818,22,0
1538160031,548.381683133,26.11341348252381,21,0
1538160254,470.0074276414,36.154417510876925,13,0
1538164355,53.652203687,26.8261018435,2,0
1538169206,289.142291258,22.241714712153847,13,0
1538169438,600.8374420394,30.04187210197,20,0
1538170071,1210.1818794829,52.61660345577826,23,1
1538170238,436.54455506930003,31.18175393352143,14,1
1538177159,185.69462963,46.4236574075,4,0
1538179312,187.29211520049998,26.756016457214283,7,0
1538179718,326.2830031569,29.662091196081818,11,0
1538184320,306.546608837,76.63665220925,4,1
1538188131,382.7730558677,34.79755053342728,11,0
1538189188,53.201335322,26.600667661,2,0
1538196944,25.148646138,12.574323069,2,0
1538197868,268.5752432162,33.571905402025,8,0
1538198403,2829.4185091024,65.80043044424187,43,1
1538212337,639.520826677,39.9700516673125,16,1
1538215355,379.23461072615,37.923461072615,10,0
1538218342,508.8823508655,31.80514692909375,16,0
1538221692,501.8680615449,41.822338462075,12,0
1538221775,396.5581858763,36.05074417057273,11,0
1538222955,337.63007848,37.51445316444445,9,0
1538223631,39.595149136,19.797574568,2,0
1538230271,307.3272978454,30.73272978454,10,1
1538230545,316.7414791743,28.794679924936364,11,1
1538230834,283.489229179,28.3489229179,10,0
1538231154,438.115338255,33.70117986576923,13,0
1538236773,602.649278804,60.2649278804,10,0
1538243464,288.8599667986,26.259996981690907,11,0
1538249024,194.33643013300002,38.867286026600006,5,0
1538259486,249.551583485,35.65022621214286,7,1
1538266093,186.97224581199998,23.371530726499998,8,0
1538295506,731.8097116370001,182.95242790925002,4,1
1538296124,368.5195061701,33.50177328819091,11,0
1538300991,760.20437994995,50.68029199666333,15,1
1538301973,109.290124836,21.858024967200002,5,0
1538302849,119.582398764,39.860799588,3,1
1538303813,639.0632118552,29.048327811600004,22,0
1538303961,252.274515776,28.03050175288889,9,0
1538315247,664.9430591933,36.941281066294444,18,1
1538316609,491.4816963534,35.10583545381429,14,0
1538317227,335.5827929823,41.9478491227875,8,1
1538321609,86.759767079,21.68994176975,4,0
1538321831,124.944151956,31.236037989,4,0
1538323563,598.9120113629999,74.86400142037499,8,1
1538326491,52.9458141618,13.23645354045,4,0
1538328935,1497.8985067496,45.39086384089697,33,1
1538329867,95.141684492,47.570842246,2,0
1538332903,318.5910404519,31.85910404519,10,1
1538333430,629.0763383604,37.00449049178823,17,0
1538335377,252.577637438,28.064181937555556,9,0
1538336615,163.27158335,20.40894791875,8,0
1538351010,121.781833202,30.4454583005,4,1
1538358551,24.323768421,24.323768421,1,0
1538363171,102.22616775155,20.44523355031,5,0
1538366943,577.7458638543,41.26756170387857,14,0
1538370929,377.7726272183,29.059432862946153,13,1
1538375217,447.50797576879995,37.292331314066665,12,0
1538383765,93.20163339999999,23.300408349999998,4,0
1538390489,529.277688352,31.133981667764708,17,0
1538396726,808.6126401039501,62.20097231568847,13,1
1538423165,576.2403051693,38.41602034462,15,1
1538426309,978.1194925875,51.479973294078945,19,1
1538427380,385.70745635125,29.66980433471154,13,1
1538428818,455.79800173194997,32.557000123710715,14,0
1538449848,725.4312935626,34.54434731250476,21,0
1538459672,555.2506263309,46.270885527575,12,1
1538470539,451.1737661,23.745987689473687,19,0
1538472196,550.914577028,45.90954808566667,12,0
1538480280,404.5109558603,31.11622737386923,13,0
1538484563,443.6335042725,34.12565417480769,13,0
1538503461,218.35420322459998,27.294275403074998,8,0
1538506795,221.084412993,36.8474021655,6,0
1538510300,261.1653888764,37.309341268057146,7,0
1538510813,334.40160207585,41.80020025948125,8,1
1538512231,284.4014947,40.628784957142855,7,1
1538513684,35.682696177,35.682696177,1,0
1538514138,429.764937788,30.697495556285713,14,0
1538514880,426.90019492700003,30.49287106621429,14,0
1538515473,56.871785714,14.2179464285,4,0
1538519913,258.221230813,28.69124786811111,9,0
1538552203,347.25409781220003,31.56855434656364,11,0
1538554241,280.97666765170004,35.122083456462505,8,0
1538555149,194.600004065,38.920000813,5,0
1538566526,546.0122481684,32.118367539317646,17,1
1538571138,368.97674513,46.12209314125,8,0
1538572128,451.73844724549997,37.64487060379167,12,0
1538574744,705.9208266483,35.296041332415,20,0
1538587357,350.7558319075,35.07558319075,10,0
1538587415,3379.9912647532,281.6659387294333,12,1
1538588959,73.77985984,24.593286613333333,3,1
1538594023,632.9714557261,33.31428714347894,19,0
1538620927,80.686521521,26.89550717366667,3,0
1538640974,148.421514571,21.203073510142854,7,0
1538651864,429.6149952376,30.686785374114287,14,0
1538666078,53.425757246,26.712878623,2,0
1538666185,360.1497690505,27.703828388500003,13,1
1538691894,465.0357382237,35.77197986336154,13,0
1538727805,273.0841107899,30.34267897665556,9,0
1548201825,544.6408474667,32.03769690980589,17,0
1548203227,28.664054054,28.664054054,1,0
1548207723,299.9726544086,29.99726544086,10,0
1548211139,774.1143981826,30.964575927304,25,0
1548211501,785.3078725117,37.39561297674762,21,0
1548215528,77.330250963,19.33256274075,4,0
1548220809,478.7404847258,39.895040393816664,12,1
1548222862,483.888118489,40.32400987408334,12,0
1548229578,496.2299947521,38.17153805785385,13,1
1548232598,722.6026393426,34.40964949250476,21,1
1548235195,937.427153779,72.10978105992308,13,1
1548237548,247.3897109552,27.48774566168889,9,1
1548237688,412.9000228577,29.492858775549998,14,0
1548240468,580.3383698084,38.68922465389333,15,0
1548245137,1030.903442848,171.81724047466665,6,1
1548246192,719.3436117409,51.38168655292143,14,1
1548246259,422.3120057331,35.192667144425,12,0
1548247422,339.391391311,84.84784782775,4,1
1548254527,168.5200320566,28.086672009433332,6,0
1548258346,262.546782356,32.8183477945,8,0
1548258833,229.3403007558,19.11169172965,12,0
1548261761,36.368148148,18.184074074,2,0
1548265390,233.4131035056,25.9347892784,9,0
1548265507,181.74827740799998,22.718534675999997,8,0
1548267164,237.9888712315,59.497217807875,4,0
1548278252,430.175109229,35.84792576908333,12,0
1548278914,665.7996637263,30.26362107846818,22,1
1548286776,607.5153364029,33.75085202238333,18,0
1548287543,177.8577866149,25.4082552307,7,0
1548289382,81.62625,27.20875,3,0
1548289994,378.9520852705,34.45018957004545,11,0
1548292899,83.110827511,41.5554137555,2,0
1548294465,1384.068435234,153.78538169266665,9,1
1548294630,220.289986247,31.469998035285716,7,0
1548297005,216.0960839874,21.60960839874,10,0
1548299092,440.59533564590004,31.471095403278575,14,0
1548314040,690.7785573378,40.63403278457647,17,1
1548314313,860.97942130675,43.048971065337504,20,1
1548316367,128.553474936,32.138368734,4,0
1548324437,474.0342880989,31.602285873259998,15,0
1548330376,178.824590225,44.70614755625,4,0
1548341555,468.0610011724,31.204066744826665,15,0
1548348287,24.9244,24.9244,1,0
1548350218,372.392086531,62.06534775516667,6,1
1548357155,261.95657099289997,29.106285665877774,9,0
1548357593,26.635294118,26.635294118,1,0
1548366305,59.850381406,14.9625953515,4,1
1548366594,309.2580336942,28.114366699472725,11,0
1548367402,636.183335035,79.522916879375,8,1
1548372972,421.6405887354,38.330962612309094,11,1
1548373392,181.39120791300002,45.347801978250004,4,0
1548374440,261.8663576888,32.7332947111,8,0
1548375744,159.92251478949998,26.653752464916664,6,0
1548377005,985.974701644,82.16455847033333,12,1
1548377641,268.0341146827,22.336176223558336,12,0
1548387095,645.5943205104,32.27971602552,20,1
1548392558,794.8855176105001,44.16030653391667,18,1
1548396377,614.2555406673999,36.13267886278823,17,0
1548406747,238.3396166895,23.83396166895,10,0
1548410525,426.12928088900003,60.87561155557143,7,1
1548411259,59.425169652,14.856292413,4,0
1548416167,675.16242253695,61.37840204881363,11,1
1548416688,526.9101711123,26.345508555614998,20,0
1548418239,52.733471121,13.18336778025,4,0
1548419021,514.5024896638,30.264852333164708,17,0
1548422900,667.5837712692,33.379188563460005,20,0
1548423270,404.924553226,28.923182373285716,14,0
1548424245,683.4612161882,48.81865829915714,14,1
1548427446,295.0411162712,29.50411162712,10,0
1548431141,832.4564174505,37.83892806593182,22,1
1548431349,538.6359565071,29.92421980595,18,0
1548432180,785.503995457,65.45866628808334,12,1
1548434228,765.7222508527,36.462964326319046,21,0
1548436215,490.2349653761,28.83735090447647,17,0
1548439318,457.226665146,35.17128193430769,13,0
1548440985,253.34770480035,42.224617466725,6,1
1548449630,612.5018247976,36.02951910574117,17,0
1548452022,198.479464467,33.079910744500005,6,0
1548452402,296.0648940236,26.91499036578182,11,0
1548461932,182.9011141054,30.483519017566667,6,0
1548463532,469.0381104245,33.502722173178576,14,1
1548466956,599.9988815754,37.4999300984625,16,0
1548467681,1136.8391306697,56.841956533484996,20,1
1548469745,183.1373249867,26.162474998100002,7,0
1548470966,488.6410661372,34.90293329551429,14,0
1548473523,90.617272727,45.3086363635,2,0
1548488505,447.9536538132,40.723059437563634,11,1
1548497480,174.74934850009998,29.12489141668333,6,0
1548497977,303.068481941,30.306848194100002,10,0
1548506934,528.9157137156,31.112689042094114,17,0
1548522212,275.348730816,39.33553297371429,7,0
1548522337,94.235418695,31.41180623166667,3,0
1548524044,454.3000709708,32.45000506934286,14,0
1548526262,450.1905318929,37.51587765774167,12,0
1548527385,197.61811857499998,65.87270619166667,3,1
1548540834,402.7070992515,40.27070992515,10,0
1548542640,451.0144814365,41.00131649422727,11,0
1548551674,668.572775529,30.389671614954544,22,1
1548553951,214.4989947276,23.8332216364,9,0
1548557853,454.9506224661,37.912551872175,12,0
1548559529,646.236639943,53.853053328583336,12,1
1548569296,368.74169734,36.874169734,10,0
1548575657,140.464863895,35.11621597375,4,0
1548580756,785.4553286024,41.339754136968416,19,1
1548582182,505.2102828232,56.13447586924444,9,1
1548584451,284.2457550194,28.42457550194,10,0
1548586647,656.8019292015,65.68019292015,10,1
1548588395,441.015064638,63.00215209114286,7,1
1548593205,419.6350997363,41.963509973629996,10,1
1548594179,474.61965954699997,26.36775886372222,18,1
1548603269,107.03699999999999,53.518499999999996,2,1
1548603921,524.476746502,37.46262475014286,14,1
1548618473,434.69579122,72.44929853666666,6,0
1548620404,241.38475452400002,40.23079242066667,6,0
1548622533,352.923333933,58.820555655499994,6,1
1548624836,225.7773418599,20.525212896354546,11,0
1548626278,535.1248442389,28.164465486257892,19,0
1548645799,442.39584031740003,34.03044925518462,13,1
1548648421,301.42642018410004,27.402401834918184,11,1
1548650971,65.51785320100001,13.103570640200001,5,0
1548656101,228.5603574598,25.395595273311113,9,0
1548657091,127.219940858,31.8049852145,4,0
1548670938,599.17549087995,46.09042237538077,13,1
1548674328,485.791497226,48.5791497226,10,0
1548764517,146.030409982,29.206081996400002,5,0
1548767080,232.804951149,33.25785016414286,7,0
1548782261,137.220287878,34.3050719695,4,0
1548793839,29.605,29.605,1,0
1548794225,98.5082429479,19.70164858958,5,0
1548794605,175.3499891922,25.049998456028572,7,0
1548794845,221.306145952,36.884357658666666,6,0
1548797178,99.206447368,33.068815789333335,3,0
1558305383,359.7601357047,35.97601357047,10,0
1558305441,64.691958708,16.172989677,4,1
1558308213,57.041743034,14.2604357585,4,0
1558310201,227.719352321,32.531336045857145,7,1
1558316802,590.8772111794,32.82651173218889,18,0
1558317461,1482.6520736500001,98.84347157666667,15,1
1558319467,119.7157766765,39.905258892166664,3,0
1558320259,320.1201119398,29.101828358163633,11,1
1558322552,616.4166852214,32.44298343270526,19,0
1558323550,367.5343474059,24.50228982706,15,0
1558325894,316.9253223739,24.378870951838458,13,0
1558326769,541.9758156391,49.270528694463636,11,1
1558326983,861.10042714565,53.81877669660312,16,1
1558330068,32.933157895,32.933157895,1,0
1558333062,265.9360091556,26.59360091556,10,1
1558335596,95.09321318100001,19.018642636200003,5,0
1558338475,709.4365640162,33.78269352458095,21,1
1558339119,611.7623115138,35.986018324341174,17,1
1558342857,357.981278611,44.747659826375,8,0
1558347765,770.71498263565,38.5357491317825,20,1
1558349464,271.7558298467,22.646319153891667,12,0
1558351437,279.1347229875,31.014969220833336,9,1
1558351759,602.287212607,35.42865956511765,17,0
1558352674,200.08211939379999,28.5831599134,7,0
1558353300,162.75621800599998,23.250888286571428,7,0
1558354456,419.8751597225,27.991677314833332,15,0
1558355024,581.0104678141,34.177086342005886,17,0
1558355156,294.2936168625,26.75396516931818,11,0
1558358754,138.82529412,138.82529412,1,0
1558366674,611.3378288849999,35.96104875794117,17,1
1558368746,342.835833464,57.13930557733334,6,1
